DateTime,latitude,longitude,altitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,orientationZ,orientationY,orientationX,userAccelerationX,userAccelerationY,userAccelerationZ,quaternionX,quaternionY,quaternionZ,quaternionW,gravityX,gravityY,gravityZ,magneticFieldX,magneticFieldY,magneticFieldZ
2015-08-27 10:19:32.774,42.3386388816,-71.1067765828,6.166958,1.89,-0.0216794756279,-0.0376249842832,-0.933657516775,0.128541851914,-0.0607227944958,-0.0642042427814,1.55018066959,0.441246444768,0.263655785744,0.00543101273185,-0.0792622841301,0.0156041274679,-0.0462274454069,-0.12882381626,-0.718868242896,-0.681539358372,-5.23775614547e-09,-3.19580374664e-09,-1.0000000078,0.0,0.0,0.0
2015-08-27 10:19:32.832,42.3386388816,-71.1067765828,6.166958,1.89,-0.059801331729,0.0318629962149,-0.973842579391,0.175380266147,-0.174963024194,-0.143848334503,1.54889172435,0.421299648161,0.260705082892,-0.0294670737516,-0.00645565709113,0.0529901779083,-0.0462587942554,-0.123795657657,-0.71704519521,-0.684383625699,-3.79882511559e-09,1.34258945628e-09,-1.00000001394,0.0,0.0,0.0
2015-08-27 10:19:32.894,42.3386388816,-71.1067765828,6.166958,1.89,-0.0619542455549,0.0690848130187,-1.05729832912,-0.0115348500221,0.0916166718641,0.0598639774066,1.54581352026,0.405727592527,0.251744032291,-0.0630719864592,0.0470248197822,-0.0548458061798,-0.0445517389854,-0.11966868926,-0.714815529699,-0.687556038346,2.84249851434e-09,7.4044174958e-10,-1.00000001318,0.0,0.0,0.0
2015-08-27 10:19:32.949,42.3386388816,-71.1067765828,6.166958,1.89,-0.0183170228531,0.010565875056,-0.913742471966,0.0861178624283,-0.080131754833,0.211613596387,1.54715797208,0.412006802498,0.25019411851,-0.0633945887161,0.0660842704034,-0.0574047415114,-0.0438802874021,-0.121089755166,-0.715636309273,-0.686495786164,-1.67173730414e-09,1.07845316011e-10,-0.999999994174,0.0,0.0,0.0
2015-08-27 10:19:33.007,42.3386388816,-71.1067765828,6.166958,1.89,0.00523999073003,-0.0469278366801,-0.981462644319,0.078626193813,-0.053393703459,0.133679966849,1.56640850595,0.402839159878,0.235641976563,-0.00294794384929,-0.0130009764141,0.0385241489264,-0.0405249809385,-0.116929231374,-0.721187447702,-0.681596615344,6.95147264751e-09,1.97221884657e-09,-0.999999983654,0.0,0.0,0.0
2015-08-27 10:19:33.066,42.3386388816,-71.1067765828,6.166958,1.89,-0.00778409158581,-0.0688974681077,-0.966474634442,0.090174735274,-0.183178996208,0.0492955018913,1.57106734357,0.392900480857,0.234522650324,0.0114346342683,-0.0664124073877,0.0101559753947,-0.0406713910299,-0.114113418395,-0.722109184379,-0.681089048165,6.67119878783e-09,2.18893933535e-09,-1.00000000142,0.0,0.0,0.0
2015-08-27 10:19:33.136,42.3386388816,-71.1067765828,6.166958,1.89,-0.0585175053476,-0.0195769967326,-0.966294070613,0.0733393474632,-0.202493442368,0.026636751553,1.57770826599,0.374724990872,0.217727957953,-0.0180197813101,-0.04978183327,0.0347516948016,-0.037104470638,-0.108393762464,-0.722937349261,-0.681348398076,1.6013446541e-09,-1.02024474979e-09,-0.999999986713,0.0,0.0,0.0
2015-08-27 10:19:33.182,42.338627042,-71.1067561284,6.278103,2.0,-0.0429566592779,0.0107556152379,-1.030958735,0.0607750066101,-0.105301302791,0.0119366031725,1.58301623427,0.354916301445,0.196884562654,-0.0522587656899,-0.00304614636804,0.00332405208256,-0.0325782027384,-0.102137461852,-0.723238073865,-0.682226713127,3.41196734754e-09,3.86052810553e-09,-0.999999971923,0.0,0.0,0.0
2015-08-27 10:19:33.241,42.338627042,-71.1067561284,6.278103,2.0,-0.0069729073314,0.0313607913882,-1.04730471539,0.00382215213237,0.0655108475892,0.0382591993978,1.58212408393,0.355008713787,0.192164490968,-0.0266226100254,0.021837694832,-0.0720225382266,-0.0313405462562,-0.101979206242,-0.722865149313,-0.682703440422,3.92260186832e-09,1.96301555566e-09,-1.00000001034,0.0,0.0,0.0
2015-08-27 10:19:33.299,42.338627042,-71.1067561284,6.278103,2.0,-0.00339423153392,0.00399491616544,-1.04468115443,0.111456134624,0.0648173946842,0.0439331744433,1.58254735354,0.355485616764,0.192965881708,-0.0075087804744,0.0314750258783,-0.0472975850844,-0.031530749135,-0.102116010737,-0.723046539732,-0.682482112287,-9.84651073177e-09,-1.97247478073e-09,-1.00000001537,0.0,0.0,0.0
2015-08-27 10:19:33.359,42.338627042,-71.1067561284,6.278103,2.0,-0.0129439280693,-0.0264134626327,-1.07044383321,0.0602316095943,0.0342773483655,0.0357077584012,1.58387582912,0.34973936366,0.202999502975,-0.0107344940052,-0.0151675080691,-0.0647656997163,-0.0344023785681,-0.10108487911,-0.723348686148,-0.682176664663,-1.16517313853e-09,-1.16385939775e-09,-0.999999986035,0.0,0.0,0.0
2015-08-27 10:19:33.416,42.338627042,-71.1067561284,6.278103,2.0,0.000765995580739,-0.0136830196704,-1.05389820313,0.0490814672693,0.0617433681489,0.0830001642511,1.58486213647,0.346428806034,0.205381601759,-0.0132250878442,-0.0282747423407,-0.0652622484873,-0.0351736160865,-0.100315537112,-0.72354222065,-0.682045647067,2.6807663589e-09,1.97184996109e-09,-1.00000001147,0.0,0.0,0.0
2015-08-27 10:19:33.474,42.338627042,-71.1067561284,6.278103,2.0,0.0185965446982,-0.0151737390714,-1.03300690362,0.0412356263207,0.0353368238374,0.0354698020573,1.58795103649,0.344004138949,0.209661724695,0.00554988888935,-0.00958043600941,-0.0643930049977,-0.0364057934421,-0.0997505219623,-0.724521006119,-0.681024054835,4.1047332755e-09,3.76130288027e-09,-0.999999978167,0.0,0.0,0.0
2015-08-27 10:19:33.534,42.338627042,-71.1067561284,6.278103,2.0,0.00158657243465,0.00356959635996,-1.01291412575,0.0442888384187,0.0435517937991,0.0086703820568,1.58840136935,0.340931408935,0.219453092484,0.0127706955583,-0.02468763173,-0.0444946127112,-0.0390813706287,-0.0994216777179,-0.724680052554,-0.680754579786,-4.44289494084e-09,1.73821808336e-09,-0.999999997308,0.0,0.0,0.0
2015-08-27 10:19:33.591,42.338627042,-71.1067561284,6.278103,2.0,0.00124974182359,0.0222243097425,-0.997411620203,0.0546241855563,0.0661888023565,0.00376202513434,1.58656791954,0.338391123713,0.226983240314,-0.0111890745732,0.0208492998667,0.0100497017499,-0.0411411500458,-0.0992377852823,-0.724068206241,-0.681310869175,3.28393037763e-09,1.412679973e-09,-0.999999983434,0.0,0.0,0.0
2015-08-27 10:19:33.649,42.338627042,-71.1067561284,6.278103,2.0,0.04208849282,0.0277526297506,-1.00563408307,0.0232976909759,0.0473317876009,0.0355863613501,1.58576623617,0.338774733589,0.228261198437,0.000561298088516,0.0223004118057,0.00258945348982,-0.0414534869001,-0.0994369244754,-0.723843327893,-0.681501829153,-4.66095999296e-09,-9.83768649876e-10,-0.999999991411,0.0,0.0,0.0
2015-08-27 10:19:33.707,42.338627042,-71.1067561284,6.278103,2.0,0.0716920561176,0.0343796350577,-1.00523748216,-0.0366579247882,0.110156287599,0.0709167879142,1.58207478088,0.356066870163,0.235972590725,0.063378618712,0.0276709806279,-0.0085582402112,-0.0426743047827,-0.104333911528,-0.723681755657,-0.680865666006,3.05676585433e-09,1.53891818733e-09,-0.999999988881,0.0,0.0,0.0
2015-08-27 10:19:33.774,42.338627042,-71.1067561284,6.278103,2.0,0.0562529209782,0.0130692680042,-0.960756334286,0.0364074436582,0.0326147464805,0.0553504161347,1.58213954632,0.361549574624,0.238386855609,0.0666461360251,0.0270547698952,0.00182475650063,-0.0430594211838,-0.105814969649,-0.724052223011,-0.68021868307,-8.9826157762e-09,-1.32318939139e-09,-1.00000001387,0.0,0.0,0.0
2015-08-27 10:19:33.824,42.338627042,-71.1067561284,6.278103,2.0,0.0167753372148,-0.0132952836679,-1.00742453596,0.0544922036817,0.0843231806706,0.0819614850706,1.5817916173,0.367050349099,0.244748728369,0.0389397810147,-0.00586346904808,0.036061784106,-0.044468099791,-0.107504048789,-0.724366176658,-0.679528593739,3.16021381286e-09,1.73024400363e-10,-0.999999972963,0.0,0.0,0.0
2015-08-27 10:19:33.883,42.338627042,-71.1067561284,6.278103,2.0,0.0186571563668,-0.0152217893463,-0.994764907412,0.02566747247,0.0211740023973,0.0815659855223,1.58443382457,0.368165086704,0.251429978413,0.0115988640824,-0.0101152351527,-0.0157560409971,-0.0461532136582,-0.107937407966,-0.725436255735,-0.678204715183,2.97864265197e-09,2.31454937161e-09,-1.00000002,0.0,0.0,0.0
2015-08-27 10:19:33.941,42.338627042,-71.1067561284,6.278103,2.0,0.0309338520099,-0.0236906444175,-1.02985035337,0.0753262093019,0.0022096364512,-0.000935344319081,1.58553922964,0.366522417314,0.250639079407,0.0230806849834,-0.0286802542115,0.000958473039573,-0.0460206418321,-0.107428537038,-0.725695263725,-0.678017399601,7.75431796551e-09,2.24320145792e-11,-0.999999998127,0.0,0.0,0.0
2015-08-27 10:19:34.015,42.338627042,-71.1067561284,6.278103,2.0,0.0221743477753,-0.0127603464907,-1.05844217125,0.0283105033279,0.0235727853014,0.00368594981451,1.58522395632,0.363643911632,0.253119051304,0.030627072844,-0.0218474736441,-0.0299002728599,-0.0467861673395,-0.106842492008,-0.725477951604,-0.678290113582,1.75367785571e-09,-3.04304344223e-09,-1.0000000207,0.0,0.0,0.0
2015-08-27 10:19:34.058,42.338627042,-71.1067561284,6.278103,2.0,3.10320237593e-05,0.0188115522769,-1.02798430448,0.0461196149532,0.0226478861254,0.0487799039705,1.58325222247,0.359945996034,0.260522035641,0.00794871264175,0.00759357726498,-0.0365209858996,-0.0488612000932,-0.106371641637,-0.72476386842,-0.678980848046,-2.33447161602e-09,-2.3321740511e-09,-1.00000001993,0.0,0.0,0.0
2015-08-27 10:19:34.116,42.338627042,-71.1067561284,6.278103,2.0,0.0076023539243,-0.0037723512913,-1.03399177113,0.00796791758741,0.0126096590453,0.0333669602623,1.5834357186,0.361426384819,0.260240390968,-0.000827753262391,0.0223380998323,-0.0242242569898,-0.0487236467944,-0.106717296361,-0.724901390598,-0.678789657265,-3.695184006e-09,6.14266207344e-10,-1.00000002316,0.0,0.0,0.0
2015-08-27 10:19:34.176,42.338612588,-71.1067311575,6.259182,3.12,0.00933352050977,0.00131580938142,-1.01870240333,0.0293835401645,0.0180792629974,0.0347206966099,1.58339268846,0.362086261217,0.260050386159,0.0131255196517,-0.00481463224728,-0.0145890129032,-0.048645774398,-0.106875583923,-0.724920039445,-0.67875042144,-7.2166367604e-09,-5.15038978133e-09,-1.00000002322,0.0,0.0,0.0
2015-08-27 10:19:34.233,42.338612588,-71.1067311575,6.259182,3.12,-0.026281134581,0.00040703826342,-1.01873986086,0.0475501547636,0.0370774493117,0.0589590507143,1.5839844697,0.361385333287,0.262607468591,-0.00774766302052,0.00167744677762,-0.019904711487,-0.0493369438514,-0.106783229721,-0.725128599358,-0.678492241824,9.61902095475e-09,1.13570895743e-09,-0.999999983991,0.0,0.0,0.0
2015-08-27 10:19:34.291,42.338612588,-71.1067311575,6.259182,3.12,-0.0317413637396,-0.00820966545192,-1.01290035457,0.0349875762252,-0.0164011164291,0.033458860391,1.58652380343,0.354323253433,0.259891362345,-0.026961981754,0.00704399478829,-0.00111574417125,-0.0489423349406,-0.10475456168,-0.725528723767,-0.67840931645,3.20346793536e-09,1.56282334296e-10,-0.999999991579,0.0,0.0,0.0
2015-08-27 10:19:34.349,42.338612588,-71.1067311575,6.259182,3.12,-0.0306459631198,-0.0107016480717,-1.02285572225,-0.0613963095429,-0.0201711551405,-0.00995260336442,1.58540379639,0.353333653175,0.252448418893,-0.0281552867573,-0.0101750391985,-0.0129885441248,-0.0470635080786,-0.104229854904,-0.724956522226,-0.679234278019,-9.56813475672e-10,3.3470601013e-09,-0.999999995697,0.0,0.0,0.0
2015-08-27 10:19:34.414,42.338612588,-71.1067311575,6.259182,3.12,-0.0545756136489,-0.00982769319076,-1.00784339113,0.0170514745857,0.061003840528,-0.0156882607153,1.58208183243,0.350246753872,0.240553846295,-0.0339042432167,-0.00611288402798,-0.0102293601812,-0.0441199208398,-0.103090490871,-0.723452856571,-0.681206097739,8.7588201414e-09,5.25978172128e-09,-0.999999983972,0.0,0.0,0.0
2015-08-27 10:19:34.466,42.338612588,-71.1067311575,6.259182,3.12,-0.0847532604971,-0.0325541700536,-0.968694117792,-0.0272627813776,-0.00819867108376,0.0176975997048,1.58141141796,0.347746060092,0.236651672022,-0.0595337681533,-0.0110331049557,-0.00568553477812,-0.0432191242338,-0.102317338612,-0.723019724199,-0.681839972383,-6.62249592664e-09,9.80878475665e-10,-0.99999999774,0.0,0.0,0.0
2015-08-27 10:19:34.524,42.338612588,-71.1067311575,6.259182,3.12,-0.0242880647327,-0.0137708658711,-1.00218397123,0.0016579959439,0.0106638270739,0.0476001697782,1.5808954278,0.343320927525,0.230109149323,-0.0715453668906,-0.0322257312392,0.0334401655042,-0.0417197476511,-0.100925310169,-0.722487327046,-0.682704626234,1.77906554766e-09,1.54015306064e-09,-1.00000002753,0.0,0.0,0.0
2015-08-27 10:19:34.583,42.338612588,-71.1067311575,6.259182,3.12,0.0290298308604,0.0234086854632,-1.05870701752,-0.0234691953232,0.0662858007737,0.0689068330188,1.58156257207,0.345242677929,0.226816964192,0.00308992848621,0.0089602080603,-0.0143946439944,-0.0407800992128,-0.101215746724,-0.722752972001,-0.682437174827,-6.22314014209e-09,2.25214212557e-09,-1.0000000128,0.0,0.0,0.0
